id,idOrgao,idEvento,aprovacao,votosSim,votosNao,votosOutros,ultimaApresentacaoProposicao_idProposicao
551712-136,180,37887,1.0,388,66,2,0
600023-76,180,37887,0.0,0,0,0,945553
600023-80,180,37887,0.0,22,246,43,945553
600023-84,180,37887,0.0,0,0,0,945703
600023-92,180,37887,1.0,0,0,0,945703
644044-37,180,37888,1.0,0,0,0,858594
644044-41,180,37888,1.0,0,0,0,858594
644044-34,180,37888,1.0,0,0,0,858594
644044-39,180,37888,0.0,0,0,0,858594
644044-40,180,37888,0.0,0,0,0,858594
644044-42,180,37888,1.0,0,0,0,858594
644044-46,180,37888,1.0,0,0,0,858594
571752-50,180,37889,1.0,0,0,0,0
571752-51,180,37889,1.0,0,0,0,0
576340-34,180,37889,1.0,0,0,0,0
576340-35,180,37889,1.0,0,0,0,0
592922-70,180,37889,1.0,0,0,0,0
592923-64,180,37889,1.0,0,0,0,0
619150-57,180,37894,0.0,0,0,0,687799
619150-60,180,37894,0.0,0,0,0,687799
619150-65,180,37894,1.0,0,0,0,687799
946310-4,180,37901,1.0,0,0,0,0
619150-72,180,37901,0.0,0,0,0,687799
619150-75,180,37901,0.0,0,0,0,687799
619150-78,180,37901,0.0,0,0,0,687799
619150-81,180,37901,0.0,0,0,0,687799
619150-84,180,37901,1.0,0,0,0,687799
619150-87,180,37901,1.0,0,0,0,687799
619150-90,180,37901,1.0,0,0,0,687799
619150-93,180,37901,0.0,161,241,3,687799
619150-97,180,37901,0.0,0,0,0,687799
619150-101,180,37901,0.0,0,0,0,687799
619150-103,180,37901,1.0,0,0,0,687799
619150-105,180,37901,0.0,0,0,0,687799
619150-107,180,37901,1.0,0,0,0,687799
619150-108,180,37901,1.0,0,0,0,687799
602633-96,180,37902,1.0,452,18,2,603991
602633-99,180,37902,1.0,427,44,1,603991
552295-163,180,37905,1.0,0,0,0,945597
558444-36,180,0,1.0,0,0,0,945919
946518-4,180,37905,1.0,0,0,0,0
467521-57,180,0,1.0,0,0,0,946307
946519-4,180,0,1.0,0,0,0,0
946520-4,180,0,1.0,0,0,0,0
946521-4,180,0,1.0,0,0,0,0
946522-4,180,0,1.0,0,0,0,0
946523-4,180,0,1.0,0,0,0,0
946524-4,180,0,1.0,0,0,0,0
946525-4,180,0,1.0,0,0,0,0
946526-4,180,0,1.0,0,0,0,0
946527-4,180,0,1.0,0,0,0,0
946528-4,180,0,1.0,0,0,0,0
946529-4,180,0,1.0,0,0,0,0
946530-4,180,0,1.0,0,0,0,0
946531-4,180,0,1.0,0,0,0,0
946532-4,180,0,1.0,0,0,0,0
946533-4,180,0,1.0,0,0,0,0
946534-4,180,0,1.0,0,0,0,0
946535-4,180,0,1.0,0,0,0,0
946536-4,180,0,1.0,0,0,0,0
946537-4,180,0,1.0,0,0,0,0
946538-4,180,0,1.0,0,0,0,0
946539-4,180,0,1.0,0,0,0,0
946540-4,180,0,1.0,0,0,0,0
946541-4,180,0,1.0,0,0,0,0
946542-4,180,0,1.0,0,0,0,0
946543-4,180,0,1.0,0,0,0,0
946544-4,180,0,1.0,0,0,0,0
946545-4,180,0,1.0,0,0,0,0
946546-4,180,0,1.0,0,0,0,0
946547-4,180,0,1.0,0,0,0,0
946548-4,180,0,1.0,0,0,0,0
946549-4,180,0,1.0,0,0,0,0
946550-4,180,0,1.0,0,0,0,0
946551-4,180,0,1.0,0,0,0,0
946552-4,180,0,1.0,0,0,0,0
946553-4,180,0,1.0,0,0,0,0
946554-4,180,0,1.0,0,0,0,0
946555-4,180,0,1.0,0,0,0,0
946556-4,180,0,1.0,0,0,0,0
946557-4,180,0,1.0,0,0,0,0
946210-18,4,37907,1.0,0,0,0,0
552295-152,180,37905,1.0,0,0,0,945597
552295-162,180,37905,0.0,0,0,0,945597
573935-8,180,37905,1.0,0,0,0,0
946307-5,180,37905,1.0,0,0,0,0
618035-10,180,37905,1.0,0,0,0,0
744865-8,180,37905,1.0,0,0,0,0
945570-5,180,37905,1.0,0,0,0,0
372066-78,180,0,1.0,0,0,0,0
945919-8,180,37905,1.0,0,0,0,0
558444-35,180,0,1.0,0,0,0,945919
858869-7,180,37905,1.0,0,0,0,0
945530-5,180,37905,1.0,0,0,0,0
945811-5,180,37905,1.0,0,0,0,0
552295-174,180,37905,1.0,0,0,0,945597
552295-175,180,37905,0.0,0,0,0,945597
858860-16,180,0,1.0,0,0,0,947742
858860-17,180,0,1.0,0,0,0,947742
947742-4,180,37949,1.0,0,0,0,0
544724-71,180,37949,1.0,0,0,0,618379
560354-6,180,37949,1.0,0,0,0,0
947758-4,180,37949,1.0,0,0,0,0
858715-37,180,0,1.0,0,0,0,947758
858715-38,180,0,1.0,0,0,0,947758
544724-78,180,37949,1.0,442,22,4,618379
575666-22,180,0,1.0,0,0,0,946307
467521-60,180,37949,1.0,0,0,0,946307
467521-61,180,37949,1.0,0,0,0,946307
467521-69,180,37949,0.0,0,0,0,946307
467521-70,180,37949,1.0,0,0,0,946307
544724-80,180,37949,1.0,0,0,0,618379
946388-2,537332,37908,1.0,0,0,0,0
946403-2,537332,37908,1.0,0,0,0,0
946499-2,537332,37908,1.0,0,0,0,0
946500-2,537332,37908,1.0,0,0,0,0
946502-2,537332,37908,1.0,0,0,0,0
946575-2,537332,37908,1.0,0,0,0,0
946685-2,537332,37908,1.0,0,0,0,0
946766-2,537332,37908,1.0,0,0,0,0
947641-2,537332,37908,1.0,0,0,0,0
947643-2,537332,37908,1.0,0,0,0,0
947648-2,537332,37908,1.0,0,0,0,0
947651-2,537332,37908,1.0,0,0,0,0
947652-2,537332,37908,1.0,0,0,0,0
947653-2,537332,37908,1.0,0,0,0,0
947676-2,537332,37908,1.0,0,0,0,0
947745-2,537332,37908,1.0,0,0,0,0
947748-2,537332,37908,1.0,0,0,0,0
947749-2,537332,37908,1.0,0,0,0,0
947676-3,537332,37908,1.0,0,0,0,0
947745-3,537332,37908,1.0,0,0,0,0
947748-3,537332,37908,1.0,0,0,0,0
947749-3,537332,37908,1.0,0,0,0,0
492263-68,4,37957,1.0,0,0,0,947837
947679-8,180,37956,1.0,0,0,0,0
947714-10,180,37956,1.0,0,0,0,0
860997-28,180,37956,0.0,0,0,0,0
860994-20,180,37956,0.0,0,0,0,0
377206-117,180,37956,1.0,0,0,0,949061
372066-102,180,37968,1.0,0,0,0,949118
492263-79,180,37968,1.0,0,0,0,946684
604836-71,180,0,0.0,0,0,0,946141
577922-78,180,0,0.0,0,0,0,860994
944276-21,180,0,1.0,0,0,0,946493
339407-269,180,37956,0.0,0,0,0,946588
339407-273,180,37956,1.0,0,0,0,946588
377206-118,180,37956,1.0,0,0,0,949061
377206-120,180,37956,1.0,0,0,0,949061
372066-86,180,37968,1.0,0,0,0,0
372066-92,180,37968,0.0,30,328,1,949118
372066-95,180,37968,1.0,0,0,0,949118
372066-98,180,37968,0.0,0,0,0,949118
372066-100,180,37968,0.0,0,0,0,949118
372066-107,180,37968,0.0,0,0,0,949118
372066-108,180,37968,1.0,0,0,0,949118
492263-77,180,37968,1.0,0,0,0,946684
611445-86,180,37995,1.0,0,0,0,0
339407-277,180,37974,1.0,0,0,0,946588
611193-15,180,37974,1.0,292,26,16,0
558444-48,180,37995,1.0,0,0,0,949290
558444-51,180,37995,1.0,0,0,0,949290
558444-53,180,37995,1.0,0,0,0,949290
558444-55,180,37995,0.0,0,0,0,949290
611445-81,180,37995,1.0,0,0,0,0
571550-7,180,38009,1.0,284,53,54,0
585608-62,180,38009,1.0,0,0,0,612087
559424-79,180,38009,1.0,0,0,0,818089
858860-26,180,38009,1.0,0,0,0,955458
858860-28,180,38009,1.0,0,0,0,955458
947630-15,180,38009,1.0,0,0,0,0
955523-5,180,38009,1.0,0,0,0,0
955525-4,180,38009,1.0,0,0,0,0
559424-70,180,38009,1.0,0,0,0,818089
559424-75,180,38009,1.0,0,0,0,818089
559424-76,180,38009,1.0,0,0,0,818089
858860-25,180,38009,1.0,0,0,0,955458
955528-6,180,38031,0.0,0,0,0,0
298878-277,180,38032,1.0,318,131,18,946097
592333-45,180,0,0.0,0,0,0,955528
961716-6,180,38031,1.0,280,102,6,0
961514-2,537351,38010,1.0,0,0,0,0
961515-2,537351,38010,1.0,0,0,0,0
961522-2,537351,38010,1.0,0,0,0,0
961547-2,537351,38010,1.0,0,0,0,0
961548-2,537351,38010,1.0,0,0,0,0
961549-2,537351,38010,1.0,0,0,0,0
961615-2,537351,38010,1.0,0,0,0,0
961605-2,537351,38010,1.0,0,0,0,0
961682-2,537351,38010,1.0,0,0,0,0
298878-268,180,38032,1.0,0,0,0,946097
298878-273,180,38032,1.0,278,59,66,946097
298878-276,180,38032,0.0,18,319,103,946097
573014-11,5438,36748,1.0,0,0,0,611666
962435-6,180,38057,1.0,315,1,2,0
339407-297,180,38057,1.0,0,0,0,961779
945704-123,537337,0,1.0,0,0,0,961750
945704-124,537337,0,1.0,0,0,0,961750
945704-125,537337,0,1.0,0,0,0,961750
945704-126,537337,0,1.0,0,0,0,961750
945704-127,537337,0,1.0,0,0,0,961750
945704-128,537337,0,1.0,0,0,0,961750
945704-129,537337,0,1.0,0,0,0,961750
945704-130,537337,0,1.0,0,0,0,961750
945704-131,537337,0,1.0,0,0,0,961750
945704-132,537337,0,1.0,0,0,0,961750
945704-133,537337,0,1.0,0,0,0,961750
945704-134,537337,0,1.0,0,0,0,961750
945704-135,537337,0,1.0,0,0,0,961750
945704-136,537337,0,1.0,0,0,0,961750
945704-137,537337,0,1.0,0,0,0,961750
945704-138,537337,0,1.0,0,0,0,961750
945704-139,537337,0,1.0,0,0,0,961750
945704-140,537337,0,1.0,0,0,0,961750
945704-141,537337,0,1.0,0,0,0,961750
945704-142,537337,0,1.0,0,0,0,961750
945704-143,537337,0,1.0,0,0,0,961750
945704-144,537337,0,1.0,0,0,0,961750
945704-145,537337,0,1.0,0,0,0,961750
945704-146,537337,0,1.0,0,0,0,961750
945704-147,537337,0,1.0,0,0,0,961750
945704-148,537337,0,1.0,0,0,0,961750
945704-149,537337,0,1.0,0,0,0,961750
945704-150,537337,0,1.0,0,0,0,961750
945704-151,537337,0,1.0,0,0,0,961750
945704-152,537337,0,1.0,0,0,0,961750
945704-153,537337,0,1.0,0,0,0,961750
945704-154,537337,0,1.0,0,0,0,961750
945704-155,537337,0,1.0,0,0,0,961750
945704-156,537337,0,1.0,0,0,0,961750
945704-157,537337,0,1.0,0,0,0,961750
945704-158,537337,0,1.0,0,0,0,961750
945704-159,537337,0,1.0,0,0,0,961750
945704-160,537337,0,1.0,0,0,0,961750
945704-161,537337,0,1.0,0,0,0,961750
945704-162,537337,0,1.0,0,0,0,961750
945704-163,537337,0,1.0,0,0,0,961750
945704-164,537337,0,1.0,0,0,0,961750
945704-165,537337,0,1.0,0,0,0,961750
945704-166,537337,0,1.0,0,0,0,961750
945704-167,537337,0,1.0,0,0,0,961750
945704-168,537337,0,1.0,0,0,0,961750
945704-169,537337,0,1.0,0,0,0,961750
945704-170,537337,0,1.0,0,0,0,961750
945704-171,537337,0,1.0,0,0,0,961750
945704-172,537337,0,1.0,0,0,0,961750
945704-173,537337,0,1.0,0,0,0,961750
945704-174,537337,0,1.0,0,0,0,961750
945704-175,537337,0,1.0,0,0,0,961750
945704-176,537337,0,1.0,0,0,0,961750
945704-177,537337,0,1.0,0,0,0,961750
945704-178,537337,0,1.0,0,0,0,961750
945704-179,537337,0,1.0,0,0,0,961750
945704-180,537337,0,1.0,0,0,0,961750
945704-181,537337,0,1.0,0,0,0,961750
961746-2,537337,38013,1.0,0,0,0,0
955515-2,537337,38013,1.0,0,0,0,0
961766-2,537337,38013,1.0,0,0,0,0
961767-2,537337,38013,1.0,0,0,0,0
961768-2,537337,38013,1.0,0,0,0,0
961769-2,537337,38013,1.0,0,0,0,0
961770-2,537337,38013,1.0,0,0,0,0
961771-2,537337,38013,1.0,0,0,0,0
961772-2,537337,38013,1.0,0,0,0,0
961773-2,537337,38013,1.0,0,0,0,0
961775-2,537337,38013,1.0,0,0,0,0
961777-2,537337,38013,1.0,0,0,0,0
961782-2,537337,38013,1.0,0,0,0,0
951133-2,537337,38013,1.0,0,0,0,0
951168-2,537337,38013,1.0,0,0,0,0
954929-2,537337,38013,1.0,0,0,0,0
954947-2,537337,38013,1.0,0,0,0,0
955426-2,537337,38013,1.0,0,0,0,0
951134-2,537337,38013,1.0,0,0,0,0
951194-2,537337,38013,1.0,0,0,0,0
954976-2,537337,38013,1.0,0,0,0,0
961744-2,537337,38013,1.0,0,0,0,0
951120-2,537337,38013,1.0,0,0,0,0
951183-2,537337,38013,1.0,0,0,0,0
954931-2,537337,38013,1.0,0,0,0,0
954988-2,537337,38013,1.0,0,0,0,0
951121-2,537337,38013,1.0,0,0,0,0
951196-2,537337,38013,1.0,0,0,0,0
954939-2,537337,38013,1.0,0,0,0,0
954987-2,537337,38013,1.0,0,0,0,0
954942-2,537337,38013,1.0,0,0,0,0
951132-2,537337,38013,1.0,0,0,0,0
951208-2,537337,38013,1.0,0,0,0,0
951131-2,537337,38013,1.0,0,0,0,0
951195-2,537337,38013,1.0,0,0,0,0
954930-2,537337,38013,1.0,0,0,0,0
955415-2,537337,38013,1.0,0,0,0,0
951124-2,537337,38013,1.0,0,0,0,0
951198-2,537337,38013,1.0,0,0,0,0
951237-2,537337,38013,1.0,0,0,0,0
954940-2,537337,38013,1.0,0,0,0,0
954993-2,537337,38013,1.0,0,0,0,0
951128-2,537337,38013,1.0,0,0,0,0
951170-2,537337,38013,1.0,0,0,0,0
954924-2,537337,38013,1.0,0,0,0,0
954944-2,537337,38013,1.0,0,0,0,0
951204-2,537337,38013,1.0,0,0,0,0
951236-2,537337,38013,1.0,0,0,0,0
954926-2,537337,38013,1.0,0,0,0,0
954946-2,537337,38013,1.0,0,0,0,0
955435-2,537337,38013,1.0,0,0,0,0
961509-2,537337,38013,1.0,0,0,0,0
961581-2,537337,38013,1.0,0,0,0,0
954948-2,537337,38013,1.0,0,0,0,0
954949-2,537337,38013,1.0,0,0,0,0
954950-2,537337,38013,1.0,0,0,0,0
954951-2,537337,38013,1.0,0,0,0,0
954952-2,537337,38013,1.0,0,0,0,0
954953-2,537337,38013,1.0,0,0,0,0
954954-2,537337,38013,1.0,0,0,0,0
954955-2,537337,38013,1.0,0,0,0,0
954956-2,537337,38013,1.0,0,0,0,0
954957-2,537337,38013,1.0,0,0,0,0
954962-2,537337,38013,1.0,0,0,0,0
954963-2,537337,38013,1.0,0,0,0,0
954964-2,537337,38013,1.0,0,0,0,0
954965-2,537337,38013,1.0,0,0,0,0
954966-2,537337,38013,1.0,0,0,0,0
954967-2,537337,38013,1.0,0,0,0,0
955590-2,537337,38013,1.0,0,0,0,0
954969-2,537337,38013,1.0,0,0,0,0
954970-2,537337,38013,1.0,0,0,0,0
954971-2,537337,38013,1.0,0,0,0,0
954972-2,537337,38013,1.0,0,0,0,0
954973-2,537337,38013,1.0,0,0,0,0
954974-2,537337,38013,1.0,0,0,0,0
954975-2,537337,38013,1.0,0,0,0,0
954977-2,537337,38013,1.0,0,0,0,0
954978-2,537337,38013,1.0,0,0,0,0
954979-2,537337,38013,1.0,0,0,0,0
954980-2,537337,38013,1.0,0,0,0,0
954981-2,537337,38013,1.0,0,0,0,0
955445-2,537337,38013,1.0,0,0,0,0
951111-2,537337,38013,1.0,0,0,0,0
951112-2,537337,38013,1.0,0,0,0,0
951113-2,537337,38013,1.0,0,0,0,0
951114-2,537337,38013,1.0,0,0,0,0
951115-2,537337,38013,1.0,0,0,0,0
951159-2,537337,38013,1.0,0,0,0,0
951160-2,537337,38013,1.0,0,0,0,0
951161-2,537337,38013,1.0,0,0,0,0
951162-2,537337,38013,1.0,0,0,0,0
951163-2,537337,38013,1.0,0,0,0,0
951165-2,537337,38013,1.0,0,0,0,0
955572-2,537337,38013,1.0,0,0,0,0
955574-2,537337,38013,1.0,0,0,0,0
955576-2,537337,38013,1.0,0,0,0,0
955577-2,537337,38013,1.0,0,0,0,0
955578-2,537337,38013,1.0,0,0,0,0
961507-2,537337,38013,1.0,0,0,0,0
951169-2,537337,38013,1.0,0,0,0,0
951205-2,537337,38013,1.0,0,0,0,0
951212-2,537337,38013,1.0,0,0,0,0
951215-2,537337,38013,1.0,0,0,0,0
961580-2,537337,38013,1.0,0,0,0,0
961620-2,537337,38013,1.0,0,0,0,0
961740-2,537337,38013,1.0,0,0,0,0
961741-2,537337,38013,1.0,0,0,0,0
961743-2,537337,38013,1.0,0,0,0,0
955433-2,537337,38013,1.0,0,0,0,0
585608-66,180,38057,1.0,0,0,0,612087
339407-302,180,38057,1.0,188,174,7,961779
339407-305,180,38057,0.0,0,0,0,961779
339407-307,180,38057,1.0,0,0,0,961779
339407-309,180,38057,1.0,0,0,0,961779
483673-13,5438,35686,1.0,0,0,0,603202
961519-5,180,38094,1.0,0,0,0,0
486549-40,2003,38060,1.0,0,0,0,621945
524616-44,2003,38060,1.0,0,0,0,621946
529909-38,2003,38060,1.0,0,0,0,621948
556232-38,2003,38060,1.0,0,0,0,621940
577493-37,2003,38060,1.0,0,0,0,620993
577502-35,2003,38060,1.0,0,0,0,621943
580217-38,2003,38060,1.0,0,0,0,622042
580233-34,2003,38060,1.0,0,0,0,621495
580240-34,2003,38060,1.0,0,0,0,620811
581837-36,2003,38060,1.0,0,0,0,621675
584113-35,2003,38060,1.0,0,0,0,620515
585433-36,2003,38060,1.0,0,0,0,621676
585501-34,2003,38060,1.0,0,0,0,621497
589018-38,2003,38060,1.0,0,0,0,621677
589020-36,2003,38060,1.0,0,0,0,620814
589023-38,2003,38060,1.0,0,0,0,646084
589133-34,2003,38060,1.0,0,0,0,620812
589135-34,2003,38060,1.0,0,0,0,621939
589169-34,2003,38060,1.0,0,0,0,621498
591570-35,2003,38060,1.0,0,0,0,621941
597453-40,2003,38060,1.0,0,0,0,620815
597499-39,2003,38060,1.0,0,0,0,621499
603548-36,2003,38060,1.0,0,0,0,621500
447791-69,2003,38060,1.0,0,0,0,676691
518435-77,2003,38060,1.0,0,0,0,623569
552475-60,2003,38060,1.0,0,0,0,623759
577922-88,2003,38060,1.0,0,0,0,0
598369-67,2003,38060,1.0,0,0,0,619991
604836-80,2003,38060,1.0,0,0,0,0
606030-74,2003,38060,1.0,0,0,0,0
298878-298,2003,38060,1.0,0,0,0,0
535142-68,2003,38060,1.0,0,0,0,616274
542838-87,180,38105,1.0,0,0,0,996520
339287-77,180,38105,1.0,452,2,1,949005
613662-40,180,0,1.0,0,0,0,614183
613662-41,180,0,1.0,0,0,0,614183
585608-71,180,38094,1.0,0,0,0,612087
542838-61,180,38094,0.0,170,242,2,0
542838-68,180,38094,0.0,0,0,0,996455
542838-73,180,38094,1.0,0,0,0,996455
542838-81,180,38094,0.0,0,0,0,996520
542838-83,180,38094,1.0,0,0,0,996520
18991-35,2003,38060,1.0,0,0,0,0
448631-155,2003,38060,1.0,0,0,0,621146
523151-81,2003,38060,1.0,0,0,0,585867
577500-20,2003,38060,1.0,0,0,0,744171
577507-20,2003,38060,1.0,0,0,0,744165
578377-19,2003,38060,1.0,0,0,0,744168
580234-19,2003,38060,1.0,0,0,0,744161
581842-19,2003,38060,1.0,0,0,0,744167
583195-20,2003,38060,1.0,0,0,0,744162
583196-20,2003,38060,1.0,0,0,0,744175
585484-19,2003,38060,1.0,0,0,0,744164
589014-19,2003,38060,1.0,0,0,0,744163
589145-19,2003,38060,1.0,0,0,0,744166
589152-19,2003,38060,1.0,0,0,0,744169
589159-21,2003,38060,1.0,0,0,0,744172
589165-19,2003,38060,1.0,0,0,0,744174
597525-25,2003,38060,1.0,0,0,0,744173
616760-20,2003,38060,1.0,0,0,0,818205
737895-20,2003,38060,1.0,0,0,0,808830
737897-19,2003,38060,1.0,0,0,0,808169
737902-20,2003,38060,1.0,0,0,0,796350
737908-20,2003,38060,1.0,0,0,0,808165
737909-20,2003,38060,1.0,0,0,0,808166
737910-20,2003,38060,1.0,0,0,0,796351
737912-20,2003,38060,1.0,0,0,0,808167
737915-20,2003,38060,1.0,0,0,0,796352
737922-20,2003,38060,1.0,0,0,0,796307
737930-20,2003,38060,1.0,0,0,0,808831
737934-20,2003,38060,1.0,0,0,0,858967
737935-20,2003,38060,1.0,0,0,0,843776
777533-18,2003,38060,1.0,0,0,0,817957
777536-18,2003,38060,1.0,0,0,0,858966
777538-18,2003,38060,1.0,0,0,0,819453
777546-18,2003,38060,1.0,0,0,0,843775
777549-18,2003,38060,1.0,0,0,0,840946
777552-18,2003,38060,1.0,0,0,0,858844
777560-18,2003,38060,1.0,0,0,0,855117
796880-19,2003,38060,1.0,0,0,0,819451
796881-19,2003,38060,1.0,0,0,0,843295
961497-2,537350,38020,1.0,0,0,0,0
976407-2,537350,38020,1.0,0,0,0,0
988673-2,537350,38020,1.0,0,0,0,0
988674-2,537350,38020,1.0,0,0,0,0
994647-2,537350,38020,1.0,0,0,0,0
542838-86,180,38105,0.0,0,0,0,996520
622072-47,180,38105,1.0,233,149,2,994614
955429-27,180,38105,1.0,0,0,0,996539
955429-28,180,38105,1.0,0,0,0,996539
989983-2,2011,38097,1.0,0,0,0,0
989984-2,2011,38097,1.0,0,0,0,0
605291-48,2003,38104,1.0,0,0,0,840952
964446-2,2011,38097,1.0,0,0,0,0
344629-41,2003,38104,1.0,0,0,0,737901
989982-2,2011,38097,1.0,0,0,0,0
622019-41,2003,38104,1.0,0,0,0,855092
969177-2,2011,38097,1.0,0,0,0,0
976405-2,2011,38097,1.0,0,0,0,0
542075-31,2015,38084,1.0,0,0,0,562397
989995-2,2011,38097,1.0,0,0,0,0
993930-2,2017,37848,1.0,0,0,0,0
543273-45,4,0,1.0,0,0,0,0
552741-42,4,0,1.0,0,0,0,0
553778-40,4,0,1.0,0,0,0,0
556399-35,4,0,1.0,0,0,0,0
556913-44,4,0,1.0,0,0,0,0
562450-30,4,0,1.0,0,0,0,0
571546-38,4,0,1.0,0,0,0,0
588531-44,4,0,1.0,0,0,0,0
594235-32,4,0,1.0,0,0,0,0
603324-33,4,0,1.0,0,0,0,0
608120-41,4,0,1.0,0,0,0,0
609759-29,4,0,1.0,0,0,0,0
610698-32,4,0,1.0,0,0,0,0
610715-41,4,0,1.0,0,0,0,0
617065-29,4,0,1.0,0,0,0,0
621782-31,4,0,1.0,0,0,0,0
622673-28,4,0,1.0,0,0,0,0
944272-31,4,0,1.0,0,0,0,0
944305-25,4,0,1.0,0,0,0,0
946073-21,4,0,1.0,0,0,0,0
946208-21,4,0,1.0,0,0,0,0
865962-33,4,0,1.0,0,0,0,0
961545-2,2014,38063,1.0,0,0,0,0
989981-2,2014,38063,1.0,0,0,0,0
964588-2,2014,38063,1.0,0,0,0,0
976402-2,2014,38063,1.0,0,0,0,0
993977-2,2014,38063,1.0,0,0,0,0
996296-2,2014,38063,1.0,0,0,0,0
961643-2,2014,38063,1.0,0,0,0,0
961647-2,2014,38063,1.0,0,0,0,0
989986-3,2008,38062,1.0,0,0,0,0
996535-2,2008,38062,1.0,0,0,0,0
989997-2,2014,38063,1.0,0,0,0,0
964436-2,2014,38063,1.0,0,0,0,0
964599-2,2014,38063,1.0,0,0,0,0
994599-2,2014,38063,1.0,0,0,0,0
989985-3,2008,38062,1.0,0,0,0,0
603568-28,2008,38062,1.0,0,0,0,614134
557678-55,2003,38103,1.0,0,0,0,586575
359484-72,2003,38103,1.0,0,0,0,601083
976418-2,2011,38097,1.0,0,0,0,0
961611-2,2015,38084,1.0,0,0,0,0
961562-3,2006,38091,1.0,0,0,0,0
994621-2,2011,38097,1.0,0,0,0,0
964407-2,2015,38084,1.0,0,0,0,0
996529-2,2011,38097,1.0,0,0,0,0
964407-3,2015,38084,1.0,0,0,0,0
994686-2,2006,38091,1.0,0,0,0,0
964456-3,2016,38098,1.0,0,0,0,0
996531-2,2017,37848,1.0,0,0,0,0
964540-2,2016,38098,1.0,0,0,0,0
964468-2,2015,38084,1.0,0,0,0,0
994627-2,2011,38097,1.0,0,0,0,0
964452-2,2011,38097,1.0,0,0,0,0
961543-2,2017,37848,1.0,0,0,0,0
962498-2,2015,38084,1.0,0,0,0,0
964470-2,2015,38084,1.0,0,0,0,0
964595-2,2011,38097,1.0,0,0,0,0
962499-2,2002,38054,1.0,0,0,0,0
964573-3,2016,38098,1.0,0,0,0,0
962500-2,2002,38054,1.0,0,0,0,0
976390-3,2016,38098,0.0,0,0,0,0
994600-2,2016,38098,1.0,0,0,0,0
989994-2,2002,38054,1.0,0,0,0,0
572501-19,2002,38054,1.0,0,0,0,819411
622557-21,2002,38054,1.0,0,0,0,843305
976419-2,2011,38097,1.0,0,0,0,0
989989-2,2011,38097,1.0,0,0,0,0
989990-2,2011,38097,1.0,0,0,0,0
989991-2,2011,38097,1.0,0,0,0,0
996284-2,2018,38076,1.0,0,0,0,0
996288-2,2018,38076,1.0,0,0,0,0
996290-2,2018,38076,1.0,0,0,0,0
590814-30,2015,38084,1.0,0,0,0,604985
996487-2,2018,38076,1.0,0,0,0,0
961537-3,2004,38073,1.0,0,0,0,0
964532-3,2004,38073,1.0,0,0,0,0
964406-2,2015,38084,1.0,0,0,0,0
996293-3,2004,38073,1.0,0,0,0,0
491366-53,2015,38084,1.0,0,0,0,581179
494909-57,2015,38084,1.0,0,0,0,541748
969162-2,2017,37848,1.0,0,0,0,0
976404-2,2017,37848,1.0,0,0,0,0
964612-2,2012,38087,1.0,0,0,0,0
994589-2,2012,38087,1.0,0,0,0,0
996670-3,2006,38091,1.0,0,0,0,0
961808-2,6174,38061,1.0,0,0,0,0
964550-2,2010,38055,1.0,0,0,0,0
961601-2,2001,37857,1.0,0,0,0,0
961602-2,2001,37857,1.0,0,0,0,0
961778-2,2001,37857,1.0,0,0,0,0
961781-2,2001,37857,1.0,0,0,0,0
961783-2,2001,37857,1.0,0,0,0,0
961784-2,2001,37857,1.0,0,0,0,0
976393-2,2001,37857,1.0,0,0,0,0
976394-2,2001,37857,1.0,0,0,0,0
976396-2,2001,37857,1.0,0,0,0,0
976397-2,2001,37857,1.0,0,0,0,0
994632-2,2001,37857,1.0,0,0,0,0
994633-2,2001,37857,1.0,0,0,0,0
996599-2,2001,37857,1.0,0,0,0,0
996600-2,2001,37857,1.0,0,0,0,0
617898-33,5503,38120,1.0,0,0,0,858664
618787-8,180,38134,1.0,0,0,0,0
946319-7,180,38134,1.0,0,0,0,0
949037-8,180,38134,1.0,0,0,0,0
955542-7,180,38134,1.0,0,0,0,0
964451-7,180,38134,1.0,0,0,0,0
945866-26,180,0,1.0,0,0,0,0
947880-6,180,38134,1.0,0,0,0,0
585608-78,180,38134,1.0,319,2,1,612087
949147-38,180,38134,1.0,0,0,0,996941
949149-47,180,38134,1.0,226,43,104,996955
955465-13,180,38134,1.0,0,0,0,0
945866-22,5503,38120,1.0,0,0,0,964624
964525-2,5503,38120,1.0,0,0,0,0
964527-2,5503,38120,1.0,0,0,0,0
964528-2,5503,38120,1.0,0,0,0,0
996763-2,5503,38120,1.0,0,0,0,0
618272-3,5438,38123,1.0,0,0,0,0
989988-5,5438,38123,1.0,0,0,0,994593
996328-2,5438,38123,1.0,0,0,0,0
969163-2,5438,38123,1.0,0,0,0,0
961809-5,5438,38123,1.0,0,0,0,989987
613662-48,180,38134,1.0,0,0,0,614183
961694-2,537236,38122,1.0,0,0,0,0
962493-2,537236,38122,1.0,0,0,0,0
962494-2,537236,38122,1.0,0,0,0,0
618191-44,180,38134,1.0,0,0,0,996890
964455-2,537236,38122,1.0,0,0,0,0
618191-45,180,38134,1.0,0,0,0,996890
964535-2,537236,38122,1.0,0,0,0,0
964538-2,537236,38122,1.0,0,0,0,0
585608-77,180,38134,1.0,190,174,2,612087
568717-80,180,38134,1.0,0,0,0,614769
969169-2,537236,38122,1.0,0,0,0,0
